"Pickup Date","Return Date","Country","Location","Title","Limit","Price per day","Total Price","Toll pass"
"2024-03-22","2025-03-22","US","San Francisco Fishermans Wharf","Compact (Nissan Versa)","Incl. 26,071 miles","$ 34.71","$ 12,667.43","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Fishermans Wharf","Standard (Hyundai Ioniq 5)","Incl. 26,071 miles","$ 34.86","$ 12,723.65","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Fishermans Wharf","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 35.17","$ 12,837.37","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Fishermans Wharf","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 35.19","$ 12,845.71","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Fishermans Wharf","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 35.64","$ 13,007.41","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Fishermans Wharf","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 38.25","$ 13,959.68","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Fishermans Wharf","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 40.07","$ 14,624.21","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Fishermans Wharf","Compact (MINI Cooper Convertible)","Incl. 26,071 miles","$ 42.02","$ 15,337.02","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Fishermans Wharf","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 42.15","$ 15,385.31","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Fishermans Wharf","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 49.22","$ 17,966.55","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Fishermans Wharf","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 56.99","$ 20,800.11","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Mission District","Compact (MINI Cooper)","Incl. 26,071 miles","$ 34.38","$ 12,547.22","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Mission District","Standard (Hyundai Ioniq 5)","Incl. 26,071 miles","$ 34.86","$ 12,723.65","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Mission District","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 35.17","$ 12,837.37","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Mission District","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 35.19","$ 12,845.71","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Mission District","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 35.64","$ 13,007.41","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Mission District","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 38.25","$ 13,959.68","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Mission District","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 40.07","$ 14,624.21","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Mission District","Compact (MINI Cooper Convertible)","Incl. 26,071 miles","$ 42.02","$ 15,337.02","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Mission District","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 42.15","$ 15,385.31","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Mission District","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 49.22","$ 17,966.55","$ 9.09/ day"
"2024-03-22","2025-03-22","US","San Francisco Mission District","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 56.99","$ 20,800.11","$ 9.09/ day"
"2024-03-22","2025-03-22","CR","San Jose (Costa Rica) Airport ","Geely GX3 Aut.","Unlimited km","$ 98.52","$ 35,960.48",""
"2024-03-22","2025-03-22","CR","San Jose (Costa Rica) Airport ","Geely Coolray 2WD Aut.","Unlimited km","$ 123.77","$ 45,176.30",""
"2024-03-22","2025-03-22","CR","San Jose (Costa Rica) Airport ","Peugeot e-2008","Unlimited km","$ 130.54","$ 47,646.01",""
"2024-03-22","2025-03-22","CR","San Jose (Costa Rica) Airport ","Mitsubishi ASX 4WD Aut.","Unlimited km","$ 137.30","$ 50,115.70",""
"2024-03-22","2025-03-22","CR","San Jose (Costa Rica) Airport ","Citroen Berlingo 2WD","Unlimited km","$ 155.93","$ 56,913.83",""
"2024-03-22","2025-03-22","CR","San Jose (Costa Rica) Airport ","Hyundai Tucson 4WD Aut.","Unlimited km","$ 164.03","$ 59,871.39",""
"2024-03-22","2025-03-22","CR","San Jose (Costa Rica) Airport ","Geely Okavango 2WD Aut.","Unlimited km","$ 172.13","$ 62,828.95",""
"2024-03-22","2025-03-22","CR","San Jose (Costa Rica) Airport ","SsangYong Rexton 4WD Aut.","Unlimited km","$ 228.35","$ 83,349.52",""
"2024-03-22","2025-03-22","CR","San Jose (Costa Rica) Airport ","BMW X5 sdrive 25d","Unlimited km","$ 407.12","$ 148,600.58",""
"2024-03-22","2025-03-22","CR","San Jose (Costa Rica) Airport ","Maserati Levante","Unlimited km","$ 868.99","$ 317,182.59",""
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Compact (Nissan Versa)","Incl. 26,071 miles","$ 40.04","$ 14,614.34","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 40.56","$ 14,803.44","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 40.58","$ 14,811.71","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 41.07","$ 14,991.67","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Compact (Chevrolet Trailblazer)","Incl. 26,071 miles","$ 41.52","$ 15,155.75","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 43.56","$ 15,900.79","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 45.56","$ 16,630.89","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Compact (MINI Cooper Convertible)","Incl. 26,071 miles","$ 47.70","$ 17,410.64","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 47.86","$ 17,467.36","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 51.53","$ 18,807.90","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Premium (BMW X1)","Incl. 26,071 miles","$ 52.06","$ 19,002.76","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 54.07","$ 19,734.45","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Luxury (BMW X3)","Incl. 26,071 miles","$ 55.16","$ 20,133","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 55.61","$ 20,299.07","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Extraordinary (BMW X5)","Incl. 26,071 miles","$ 59.64","$ 21,770.30","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 64.11","$ 23,400.65","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Full-size (Chevrolet Tahoe)","Incl. 26,071 miles","$ 68.17","$ 24,882.79","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Full-size Elite (Chevrolet Suburban)","Incl. 26,071 miles","$ 70.39","$ 25,691.18","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Extraordinary (BMW Z4 Convertible)","Incl. 22,995 miles","$ 75.55","$ 27,574.26","$ 9.15/ day"
"2024-03-22","2025-03-22","US","San Jose (USA) Int Airport","Luxury (BMW 4 Series Convertible)","Incl. 26,071 miles","$ 82.66","$ 30,172.62","$ 9.15/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Compact (Nissan Versa)","Incl. 26,071 miles","$ 33.06","$ 12,066.28","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 33.51","$ 12,232.93","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 33.52","$ 12,235.61","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 33.64","$ 12,277.85","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Compact (Chevrolet Trailblazer)","Incl. 26,071 miles","$ 34.66","$ 12,649.62","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Standard (Chevrolet Camaro Coupe)","Incl. 26,071 miles","$ 36.02","$ 13,149.12","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 36.44","$ 13,298.91","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 38.18","$ 13,934.49","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 40.17","$ 14,663.80","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Luxury (BMW 4 Series Coupe)","Incl. 26,071 miles","$ 40.17","$ 14,663.80","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 43.36","$ 15,825.45","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Premium (BMW X1)","Incl. 26,071 miles","$ 43.81","$ 15,989.82","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Standard (Ford Mustang Convertible)","Incl. 26,071 miles","$ 44.67","$ 16,304.39","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 45.56","$ 16,628.39","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Luxury (BMW X3)","Incl. 26,071 miles","$ 46.52","$ 16,978.25","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 46.91","$ 17,122.08","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Extraordinary (BMW X5)","Incl. 26,071 miles","$ 50.40","$ 18,397.01","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 54.25","$ 19,800.65","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Full-size (Chevrolet Tahoe)","Incl. 26,071 miles","$ 57.80","$ 21,098.30","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Extraordinary (BMW X7)","Incl. 26,071 miles","$ 61.69","$ 22,515.26","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Santa Monica/Shore Hotel","Extraordinary (BMW 8 Series Coupe)","Incl. 22,995 miles","$ 93.16","$ 34,002.84","$ 9.22/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 46.60","$ 17,007.42","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Compact (Nissan Versa)","Incl. 26,071 miles","$ 47.11","$ 17,195.27","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 47.72","$ 17,419.38","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 48.01","$ 17,523.38","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Compact (Chevrolet Trailblazer)","Incl. 26,071 miles","$ 48.80","$ 17,810.52","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 50.84","$ 18,556.67","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 52.88","$ 19,300.64","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 55.14","$ 20,125.42","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 59.31","$ 21,649.15","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Premium (BMW X1)","Incl. 26,071 miles","$ 60.26","$ 21,996.60","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 62.20","$ 22,702.26","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Luxury (BMW X3)","Incl. 26,071 miles","$ 63.09","$ 23,029.22","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Extraordinary (BMW X5)","Incl. 26,071 miles","$ 68.19","$ 24,890.14","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 73.96","$ 26,995.37","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Full-size (Chevrolet Tahoe)","Incl. 26,071 miles","$ 77.55","$ 28,306.89","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Full-size Elite (Chevrolet Suburban)","Incl. 26,071 miles","$ 80.07","$ 29,225.75","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Charlotte Douglas Int Airport","Extraordinary (BMW X7)","Incl. 26,071 miles","$ 81.16","$ 29,621.76","$ 9.70/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Compact (Nissan Versa)","Incl. 26,071 miles","$ 44.85","$ 16,371.10","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 45.12","$ 16,467.39","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 45.37","$ 16,560.37","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 45.61","$ 16,647.87","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 48","$ 17,519.09","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 49.72","$ 18,146.46","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 51.62","$ 18,841.86","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 55.14","$ 20,126.77","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Premium (BMW X1)","Incl. 26,071 miles","$ 55.94","$ 20,419.70","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 57.58","$ 21,014.88","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Luxury (BMW X3)","Incl. 26,071 miles","$ 58.33","$ 21,290.43","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 58.77","$ 21,449.56","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Extraordinary (BMW X5)","Incl. 26,071 miles","$ 62.63","$ 22,859.82","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Full-size (Chevrolet Tahoe)","Incl. 26,071 miles","$ 70.52","$ 25,740.81","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago ORD Int Airport","Full-size Elite (Chevrolet Suburban)","Incl. 26,071 miles","$ 72.65","$ 26,515.60","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Compact (Nissan Versa)","Incl. 26,071 miles","$ 35.05","$ 12,791.87","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 35.30","$ 12,883.52","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 35.54","$ 12,971.99","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 35.77","$ 13,055.43","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 38.40","$ 14,017.45","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 40.06","$ 14,620.76","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 41.89","$ 15,289.54","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 45.27","$ 16,525.23","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Premium (BMW X1)","Incl. 26,071 miles","$ 46.05","$ 16,807.09","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 47.61","$ 17,379.35","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Luxury (BMW X3)","Incl. 26,071 miles","$ 48.34","$ 17,644.49","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 48.76","$ 17,797.50","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago South Loop","Full-size (Chevrolet Tahoe)","Incl. 26,071 miles","$ 60.07","$ 21,924.41","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Compact (Nissan Versa)","Incl. 26,071 miles","$ 33.44","$ 12,207.31","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 33.59","$ 12,261.41","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 33.68","$ 12,294.54","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 34.13","$ 12,458.11","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 36.64","$ 13,374.37","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 38.22","$ 13,948.98","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 39.96","$ 14,585.90","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 43.19","$ 15,762.75","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Premium (BMW X1)","Incl. 26,071 miles","$ 43.92","$ 16,031.05","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 45.41","$ 16,576.17","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Luxury (BMW X3)","Incl. 26,071 miles","$ 46.11","$ 16,828.55","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 46.50","$ 16,974.30","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Chicago/Hyatt Regency ","Full-size (Chevrolet Tahoe)","Incl. 26,071 miles","$ 57.27","$ 20,904.67","$ 8.36/ day"
"2024-03-22","2025-03-22","US","Denver Int Airport","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 75.20","$ 27,446.79","$ 9.06/ day"
"2024-03-22","2025-03-22","US","Denver Int Airport","Compact (Nissan Versa)","Incl. 26,071 miles","$ 76.01","$ 27,745.34","$ 9.06/ day"
"2024-03-22","2025-03-22","US","Denver Int Airport","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 76.99","$ 28,101.95","$ 9.06/ day"
"2024-03-22","2025-03-22","US","Denver Int Airport","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 77.44","$ 28,266.95","$ 9.06/ day"
"2024-03-22","2025-03-22","US","Denver Int Airport","Standard (Chevrolet Camaro Coupe)","Incl. 26,071 miles","$ 80.12","$ 29,245.23","$ 9.06/ day"
"2024-03-22","2025-03-22","US","Denver Int Airport","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 81.95","$ 29,910.21","$ 9.06/ day"
"2024-03-22","2025-03-22","US","Denver Int Airport","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 85.19","$ 31,093.37","$ 9.06/ day"
